frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,_ws.col.info
"13869","21.846070850","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6501, STREAM(4)"
"13870","21.846070893","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6502, STREAM(4)"
"13871","21.846070937","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6503, STREAM(4)"
"13872","21.846070969","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3342, STREAM(8)"
"13873","21.846071013","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3343, STREAM(8)"
"13874","21.846071045","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3344, STREAM(8)"
"13875","21.846101998","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3345, STREAM(8)"
"13876","21.848018357","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 968, ACK"
"13877","21.849217171","75","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","82.102.159.15",,,"17","Protected Payload (KP0), DCID=f67352a4771bd63c, PKN: 1651, ACK"
"13878","21.851106434","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3346, STREAM(16)"
"13879","21.851106640","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3347, STREAM(16)"
"13880","21.852841085","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3348, STREAM(16)"
"13881","21.852841215","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3349, STREAM(16)"
